resultCode,resultMsg,totalCount,pageNo,numOfRows,statNm,statId,chgerId,chgerType,addr,lat,lng,useTime,busiId,busiNm,busiCall,stat,statUpdDt,powerType,zcode,parkingFree,note,dong
,,,,,두정역푸르지오아파트,PI121950,02,02,"충청남도 천안시 서북구 두정역길 48 (두정동, 두정역푸르지오아파트)",36.8336,127.15,~,PI,차지비,1600-4047,1,20230110030141,,44,N,,부성2동
,,,,,두정역푸르지오아파트,PI121950,03,02,"충청남도 천안시 서북구 두정역길 48 (두정동, 두정역푸르지오아파트)",36.8336,127.15,~,PI,차지비,1600-4047,2,20230117195336,,44,N,,부성2동
,,,,,두정역푸르지오아파트,PI121950,04,02,"충청남도 천안시 서북구 두정역길 48 (두정동, 두정역푸르지오아파트)",36.8336,127.15,~,PI,차지비,1600-4047,1,20230110030141,,44,N,,부성2동
,,,,,두정역푸르지오아파트,PI121950,05,02,"충청남도 천안시 서북구 두정역길 48 (두정동, 두정역푸르지오아파트)",36.8336,127.15,~,PI,차지비,1600-4047,2,20230117161603,,44,N,,부성2동
,,,,,신부동청광플러스원아파트,PI122112,01,02,충청남도 천안시 동남구 중앙로 265-31 (신부동     청광플러스원아파트),36.820200,127.151000,24시간 이용가능,PI,차지비,1600-4047,2,20230118004720,,44,Y,,신안동
,,,,,신부동청광플러스원아파트,PI122112,02,02,충청남도 천안시 동남구 중앙로 265-31 (신부동     청광플러스원아파트),36.820200,127.151000,24시간 이용가능,PI,차지비,1600-4047,2,20230118112323,,44,Y,,신안동
,,,,,서북월봉현대아파트,PI122127,01,02,충청남도 천안시 서북구 월봉4로 91 (쌍용동     월봉현대아파트),36.798000,127.115000,24시간 이용가능,PI,차지비,1600-4047,2,20230118061534,,44,Y,,쌍용3동
,,,,,서북월봉현대아파트,PI122127,02,02,충청남도 천안시 서북구 월봉4로 91 (쌍용동     월봉현대아파트),36.798000,127.115000,24시간 이용가능,PI,차지비,1600-4047,2,20230118091901,,44,Y,,쌍용3동
,,,,,서북월봉현대아파트,PI122127,03,02,충청남도 천안시 서북구 월봉4로 91 (쌍용동     월봉현대아파트),36.798000,127.115000,24시간 이용가능,PI,차지비,1600-4047,2,20230117220121,,44,Y,,쌍용3동
,,,,,불당동한성아파트,PI122132,01,02,충청남도 천안시 서북구 불당11로 68 (불당동     한성아파트),36.804300,127.114000,24시간 이용가능,PI,차지비,1600-4047,2,20230116135840,,44,Y,,불당2동
,,,,,불당동한성아파트,PI122132,02,02,충청남도 천안시 서북구 불당11로 68 (불당동     한성아파트),36.804300,127.114000,24시간 이용가능,PI,차지비,1600-4047,2,20230117184752,,44,Y,,불당2동
,,,,,불당동한성아파트,PI122132,03,02,충청남도 천안시 서북구 불당11로 68 (불당동     한성아파트),36.804300,127.114000,24시간 이용가능,PI,차지비,1600-4047,2,20230117112249,,44,Y,,불당2동
,,,,,백석주공그린빌11단지1차,PI122188,01,02,충청남도 천안시 서북구 백석3로 69 (백석동     주공그린빌11단지1차아파트),36.821500,127.119000,24시간 이용가능,PI,차지비,1600-4047,2,20230117212625,,44,Y,,백석동
,,,,,백석주공그린빌11단지1차,PI122188,02,02,충청남도 천안시 서북구 백석3로 69 (백석동     주공그린빌11단지1차아파트),36.821500,127.119000,24시간 이용가능,PI,차지비,1600-4047,2,20230118131624,,44,Y,,백석동
,,,,,백석주공그린빌11단지1차,PI122188,03,02,충청남도 천안시 서북구 백석3로 69 (백석동     주공그린빌11단지1차아파트),36.821500,127.119000,24시간 이용가능,PI,차지비,1600-4047,2,20230118033532,,44,Y,,백석동
,,,,,백석주공그린빌11단지1차,PI122188,04,02,충청남도 천안시 서북구 백석3로 69 (백석동     주공그린빌11단지1차아파트),36.821500,127.119000,24시간 이용가능,PI,차지비,1600-4047,2,20230117053955,,44,Y,,백석동
,,,,,청수극동1차아파트,PI202238,01,02,"충청남도 천안시 동남구 청수로 99 (청수동, 극동1차아파트)",36.791100,127.155000,,PI,차지비,1600-4047,2,20230116055813,,44,Y,입주민 등 거주자 외 출입 제한,청룡동
,,,,,청수극동1차아파트,PI202238,02,02,"충청남도 천안시 동남구 청수로 99 (청수동, 극동1차아파트)",36.791100,127.155000,,PI,차지비,1600-4047,2,20230116214216,,44,Y,입주민 등 거주자 외 출입 제한,청룡동
,,,,,용암마을아파트101동,PI202294,01,02,"충청남도 천안시 서북구 월봉로 131 (쌍용동, 용암마을아파트)",36.802400,127.118000,,PI,차지비,1600-4047,2,20230113152648,,44,Y,입주민 등 거주자 외 출입 제한,쌍용3동
,,,,,용암마을아파트101동,PI202294,02,02,"충청남도 천안시 서북구 월봉로 131 (쌍용동, 용암마을아파트)",36.802400,127.118000,,PI,차지비,1600-4047,2,20230117172638,,44,Y,입주민 등 거주자 외 출입 제한,쌍용3동
,,,,,용암마을아파트101동,PI202294,03,02,"충청남도 천안시 서북구 월봉로 131 (쌍용동, 용암마을아파트)",36.802400,127.118000,,PI,차지비,1600-4047,2,20230114054013,,44,Y,입주민 등 거주자 외 출입 제한,쌍용3동
,,,,,천안하나리움아인스파크아파트,PI202297,01,02,"충청남도 천안시 동남구 통정3로 77 (신방동, 하나리움아인스파크)",36.7776,127.132,24시간 이용가능,PI,차지비,1600-4047,2,20230118071908,,44,Y,입주민 등 거주자 외 출입 제한,신방동
,,,,,천안하나리움아인스파크아파트,PI202297,02,02,"충청남도 천안시 동남구 통정3로 77 (신방동, 하나리움아인스파크)",36.7776,127.132,24시간 이용가능,PI,차지비,1600-4047,2,20230118111336,,44,Y,입주민 등 거주자 외 출입 제한,신방동
,,,,,천안하나리움아인스파크아파트,PI202297,03,02,"충청남도 천안시 동남구 통정3로 77 (신방동, 하나리움아인스파크)",36.7776,127.132,24시간 이용가능,PI,차지비,1600-4047,2,20230118003118,,44,Y,입주민 등 거주자 외 출입 제한,신방동
,,,,,용암마을아파트110동,PI202306,01,02,"충청남도 천안시 서북구 월봉로 131 (쌍용동, 용암마을아파트)",36.802400,127.118000,,PI,차지비,1600-4047,2,20230118001008,,44,Y,입주민 등 거주자 외 출입 제한,쌍용3동
,,,,,용암마을아파트110동,PI202306,02,02,"충청남도 천안시 서북구 월봉로 131 (쌍용동, 용암마을아파트)",36.802400,127.118000,,PI,차지비,1600-4047,2,20230116225253,,44,Y,입주민 등 거주자 외 출입 제한,쌍용3동
,,,,,용암마을아파트110동,PI202306,03,02,"충청남도 천안시 서북구 월봉로 131 (쌍용동, 용암마을아파트)",36.802400,127.118000,,PI,차지비,1600-4047,2,20230118031654,,44,Y,입주민 등 거주자 외 출입 제한,쌍용3동
,,,,,천안백석3차아이파크,PI202351,01,02,"충청남도 천안시 서북구 한들3로 36-17 (백석동, 천안백석3차IPARK)",36.828000,127.126000,,PI,차지비,1600-4047,2,20230118021633,,44,Y,입주민 등 거주자 외 출입 제한,백석동
,,,,,천안백석3차아이파크,PI202351,02,02,"충청남도 천안시 서북구 한들3로 36-17 (백석동, 천안백석3차IPARK)",36.828000,127.126000,,PI,차지비,1600-4047,2,20230118060027,,44,Y,입주민 등 거주자 외 출입 제한,백석동
,,,,,천안백석3차아이파크,PI202351,03,02,"충청남도 천안시 서북구 한들3로 36-17 (백석동, 천안백석3차IPARK)",36.828000,127.126000,,PI,차지비,1600-4047,2,20230118024337,,44,Y,입주민 등 거주자 외 출입 제한,백석동
,,,,,천안백석3차아이파크,PI202351,04,02,"충청남도 천안시 서북구 한들3로 36-17 (백석동, 천안백석3차IPARK)",36.828000,127.126000,,PI,차지비,1600-4047,2,20230118161532,,44,Y,입주민 등 거주자 외 출입 제한,백석동
,,,,,천안백석3차아이파크,PI202351,05,02,"충청남도 천안시 서북구 한들3로 36-17 (백석동, 천안백석3차IPARK)",36.828000,127.126000,,PI,차지비,1600-4047,2,20230116190429,,44,Y,입주민 등 거주자 외 출입 제한,백석동
,,,,,천안백석3차아이파크,PI202351,06,02,"충청남도 천안시 서북구 한들3로 36-17 (백석동, 천안백석3차IPARK)",36.828000,127.126000,,PI,차지비,1600-4047,2,20230117183150,,44,Y,입주민 등 거주자 외 출입 제한,백석동
,,,,,성환부영3차아파트,PI202363,01,02,"충청남도 천안시 서북구 성환읍 천안대로 1853 (매주리, 부영아파트) 302동~304동",36.903900,127.136000,,PI,차지비,1600-4047,2,20230117053547,,44,Y,입주민 등 거주자 외 출입 제한,성환읍
,,,,,성환부영3차아파트,PI202363,02,02,"충청남도 천안시 서북구 성환읍 천안대로 1853 (매주리, 부영아파트) 302동~304동",36.903900,127.136000,,PI,차지비,1600-4047,2,20230117002451,,44,Y,입주민 등 거주자 외 출입 제한,성환읍
,,,,,천안한국지엠서비스센터(주),PI202444,01,02,"충청남도 천안시 서북구 두정공단1길 51 (두정동, 대우자동차정비사업소)",36.834400,127.156000,,PI,차지비,1600-4047,2,20230117053052,,44,Y,,부성2동
,,,,,"용암마을102,104,109동",PI202517,01,02,"충청남도 천안시 서북구 월봉로 131 (쌍용동, 용암마을아파트)",36.802416,127.118489,,PI,차지비,1600-4047,2,20230117001359,,44,Y,입주민 등 거주자 외 출입 제한,쌍용3동
,,,,,"용암마을102,104,109동",PI202517,02,02,"충청남도 천안시 서북구 월봉로 131 (쌍용동, 용암마을아파트)",36.802416,127.118489,,PI,차지비,1600-4047,2,20230117162652,,44,Y,입주민 등 거주자 외 출입 제한,쌍용3동
,,,,,용암마을108111동,PI202551,01,02,"충청남도 천안시 서북구 월봉로 131 (쌍용동, 용암마을아파트)",36.8014,127.116,24시간 이용가능,PI,차지비,1600-4047,2,20230115000211,,44,Y,입주민 등 거주자 외 출입 제한,쌍용3동
,,,,,용암마을108111동,PI202551,02,02,"충청남도 천안시 서북구 월봉로 131 (쌍용동, 용암마을아파트)",36.8014,127.116,24시간 이용가능,PI,차지비,1600-4047,2,20230118062208,,44,Y,입주민 등 거주자 외 출입 제한,쌍용3동
,,,,,웰스빌아파트,PI202557,01,02,"충청남도 천안시 동남구 천안천공원2길 28 (다가동, 웰스빌아파트)",36.7947,127.149,24시간 이용가능,PI,차지비,1600-4047,2,20230113214630,,44,Y,입주민 등 거주자 외 출입 제한,일봉동
,,,,,웰스빌아파트,PI202557,03,02,"충청남도 천안시 동남구 천안천공원2길 28 (다가동, 웰스빌아파트)",36.7947,127.149,24시간 이용가능,PI,차지비,1600-4047,2,20230118003131,,44,Y,입주민 등 거주자 외 출입 제한,일봉동
,,,,,백석벽산블루밍1차 102동,PI202563,01,02,"충청남도 천안시 서북구 번영로 278-12 (백석동, 벽산블루밍1차아파트)",36.825400,127.114000,,PI,차지비,1600-4047,2,20230118000522,,44,Y,입주민 등 거주자 외 출입 제한,백석동
,,,,,백석벽산블루밍1차 102동,PI202563,02,02,"충청남도 천안시 서북구 번영로 278-12 (백석동, 벽산블루밍1차아파트)",36.825400,127.114000,,PI,차지비,1600-4047,2,20230118004248,,44,Y,입주민 등 거주자 외 출입 제한,백석동
,,,,,백석벽산블루밍1차 107동,PI202595,01,02,"충청남도 천안시 서북구 번영로 278-12 (백석동, 벽산블루밍1차아파트)",36.825400,127.114000,,PI,차지비,1600-4047,2,20230117014959,,44,Y,입주민 등 거주자 외 출입 제한,백석동
,,,,,백석벽산블루밍1차 107동,PI202595,02,02,"충청남도 천안시 서북구 번영로 278-12 (백석동, 벽산블루밍1차아파트)",36.825400,127.114000,,PI,차지비,1600-4047,2,20230118054153,,44,Y,입주민 등 거주자 외 출입 제한,백석동
,,,,,케이티쌍용빌딩,PI202686,11,02,"충청남도 천안시 서북구 충무로 218 (쌍용동, K.T플라자)",36.796900,127.130000,,PI,차지비,1600-4047,2,20230117053104,,44,Y,,쌍용3동
,,,,,케이티쌍용빌딩,PI202686,12,02,"충청남도 천안시 서북구 충무로 218 (쌍용동, K.T플라자)",36.796900,127.130000,,PI,차지비,1600-4047,2,20230118145333,,44,Y,,쌍용3동
,,,,,케이티쌍용빌딩,PI202686,21,02,"충청남도 천안시 서북구 충무로 218 (쌍용동, K.T플라자)",36.796900,127.130000,,PI,차지비,1600-4047,1,20230118141959,,44,Y,,쌍용3동
,,,,,케이티쌍용빌딩,PI202686,22,02,"충청남도 천안시 서북구 충무로 218 (쌍용동, K.T플라자)",36.796900,127.130000,,PI,차지비,1600-4047,1,20230118141959,,44,Y,,쌍용3동
,,,,,케이티쌍용빌딩,PI202686,31,02,"충청남도 천안시 서북구 충무로 218 (쌍용동, K.T플라자)",36.796900,127.130000,,PI,차지비,1600-4047,3,20230118154218,,44,Y,,쌍용3동
,,,,,케이티쌍용빌딩,PI202686,32,02,"충청남도 천안시 서북구 충무로 218 (쌍용동, K.T플라자)",36.796900,127.130000,,PI,차지비,1600-4047,3,20230118153140,,44,Y,,쌍용3동
,,,,,케이티천안빌딩,PI202712,01,02,충청남도 천안시 동남구 중앙로 174 (성황동),36.813916,127.153496,비개방,PI,차지비,1600-4047,2,20230118113455,,44,Y,비개방,문성동
,,,,,케이티천안빌딩,PI202712,02,02,충청남도 천안시 동남구 중앙로 174 (성황동),36.813916,127.153496,비개방,PI,차지비,1600-4047,2,20230110030931,,44,Y,비개방,문성동
,,,,,케이티천안빌딩,PI202712,11,02,충청남도 천안시 동남구 중앙로 174 (성황동),36.813916,127.153496,비개방,PI,차지비,1600-4047,2,20230118051458,,44,Y,비개방,문성동
,,,,,케이티천안빌딩,PI202712,12,02,충청남도 천안시 동남구 중앙로 174 (성황동),36.813916,127.153496,비개방,PI,차지비,1600-4047,2,20230118051458,,44,Y,비개방,문성동
,,,,,케이티천안빌딩,PI202712,21,02,충청남도 천안시 동남구 중앙로 174 (성황동),36.813916,127.153496,비개방,PI,차지비,1600-4047,2,20230117145155,,44,Y,비개방,문성동
,,,,,케이티천안빌딩,PI202712,22,02,충청남도 천안시 동남구 중앙로 174 (성황동),36.813916,127.153496,비개방,PI,차지비,1600-4047,2,20230117145155,,44,Y,비개방,문성동
,,,,,케이티천안빌딩,PI202712,31,02,충청남도 천안시 동남구 중앙로 174 (성황동),36.813916,127.153496,비개방,PI,차지비,1600-4047,2,20230117204722,,44,Y,비개방,문성동
,,,,,케이티천안빌딩,PI202712,32,02,충청남도 천안시 동남구 중앙로 174 (성황동),36.813916,127.153496,비개방,PI,차지비,1600-4047,2,20230117211246,,44,Y,비개방,문성동
,,,,,희홍밸러뷰,PI306075,01,02,충청남도 천안시 서북구 직산읍 직산로 252-10,36.895817,127.166881,24시간 이용가능,PI,차지비,1600-4047,2,20230118060633,,44,Y,공동주택 입주민 전용,직산읍
,,,,,한국기술교육대학교본캠,PI306083,01,02,충청남도 천안시 동남구 병천면 충절로 1600,36.763270,127.281459,24시간 이용가능,PI,차지비,1600-4047,2,20230116054741,,44,Y,,병천면
,,,,,한국기술교육대학교본캠,PI306083,02,02,충청남도 천안시 동남구 병천면 충절로 1600,36.763270,127.281459,24시간 이용가능,PI,차지비,1600-4047,3,20230118085842,,44,Y,,병천면
,,,,,한국기술교육대학교본캠,PI306083,03,02,충청남도 천안시 동남구 병천면 충절로 1600,36.763270,127.281459,24시간 이용가능,PI,차지비,1600-4047,2,20230118120342,,44,Y,,병천면
,,,,,수신면행정복지센터,PI306253,01,02,충청남도 천안시 동남구 수신면 수신로 431,36.731060,127.280990,24시간 이용가능,PI,차지비,1600-4047,2,20230110030407,,44,Y,,수신면
,,,,,천안시 리베라모텔,PI410216,01,02,충청남도 천안시 동남구 목천읍 충절로 908,36.774021448,127.21124610,24시간 이용가능,PI,차지비,1600-4047,1,20230110030513,,44,Y,,목천읍
,,,,,천안시 한국기술교육대대학본부,PI410231,01,02,충청남도 천안시 동남구 병천면 충절로 1600,36.765104950,127.28120038,24시간 이용가능,PI,차지비,1600-4047,2,20230118160704,,44,Y,,병천면
,,,,,천안시 한국기술교육대대학본부,PI410231,02,02,충청남도 천안시 동남구 병천면 충절로 1600,36.765104950,127.28120038,24시간 이용가능,PI,차지비,1600-4047,3,20230118161730,,44,Y,,병천면
,,,,,천안시 한국기술교육대대학본부,PI410231,03,02,충청남도 천안시 동남구 병천면 충절로 1600,36.765104950,127.28120038,24시간 이용가능,PI,차지비,1600-4047,2,20230118105306,,44,Y,,병천면
,,,,,천안시 한국기술교육대대학본부,PI410231,04,02,충청남도 천안시 동남구 병천면 충절로 1600,36.765104950,127.28120038,24시간 이용가능,PI,차지비,1600-4047,3,20230118154359,,44,Y,,병천면
,,,,,천안시 한국기술교육대대학본부,PI410231,05,02,충청남도 천안시 동남구 병천면 충절로 1600,36.765104950,127.28120038,24시간 이용가능,PI,차지비,1600-4047,2,20230117110742,,44,Y,,병천면
,,,,,재동보라아파트,PL000294,01,02,충청남도 천안시 동남구 목천읍 서리1길 19-9,36.782876237,127.23402608,24시간 이용가능,PL,플러그링크,1533-0702,2,20230104023038,,44,Y,,목천읍
,,,,,재동보라아파트,PL000294,02,02,충청남도 천안시 동남구 목천읍 서리1길 19-9,36.782876237,127.23402608,24시간 이용가능,PL,플러그링크,1533-0702,2,20230104023038,,44,Y,,목천읍
,,,,,오뚜기상미식품,PL000391,01,02,충청남도 천안시 동남구 수신면 수신로 503,36.7355734,127.2832094,24시간 이용가능,PL,플러그링크,1533-0702,1,20230104023049,,44,Y,,수신면
,,,,,오뚜기상미식품,PL000391,02,02,충청남도 천안시 동남구 수신면 수신로 503,36.7355734,127.2832094,24시간 이용가능,PL,플러그링크,1533-0702,2,20230111173109,,44,Y,,수신면
,,,,,직산한양수자인비다펠리즈,PL000432,00,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-22,36.8809446,127.148455,24시간 이용가능,PL,플러그링크,1533-0702,2,20230118073050,,44,Y,,직산읍
,,,,,직산한양수자인비다펠리즈,PL000432,01,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-22,36.8809446,127.148455,24시간 이용가능,PL,플러그링크,1533-0702,2,20230118080057,,44,Y,,직산읍
,,,,,직산한양수자인비다펠리즈,PL000432,02,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-22,36.8809446,127.148455,24시간 이용가능,PL,플러그링크,1533-0702,2,20230104023052,,44,Y,,직산읍
,,,,,직산한양수자인비다펠리즈,PL000432,03,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-22,36.8809446,127.148455,24시간 이용가능,PL,플러그링크,1533-0702,2,20230110074530,,44,Y,,직산읍
,,,,,직산한양수자인비다펠리즈,PL000432,04,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-22,36.8809446,127.148455,24시간 이용가능,PL,플러그링크,1533-0702,2,20230118050059,,44,Y,,직산읍
,,,,,직산한양수자인비다펠리즈,PL000432,05,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-22,36.8809446,127.148455,24시간 이용가능,PL,플러그링크,1533-0702,2,20230109070109,,44,Y,,직산읍
,,,,,직산한양수자인비다펠리즈,PL000432,06,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-22,36.8809446,127.148455,24시간 이용가능,PL,플러그링크,1533-0702,1,20230104023052,,44,Y,,직산읍
,,,,,직산한양수자인비다펠리즈,PL000432,07,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-22,36.8809446,127.148455,24시간 이용가능,PL,플러그링크,1533-0702,2,20230117083047,,44,Y,,직산읍
,,,,,직산한양수자인비다펠리즈,PL000432,08,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-22,36.8809446,127.148455,24시간 이용가능,PL,플러그링크,1533-0702,2,20230104023052,,44,Y,,직산읍
,,,,,천안 금오아파트,PL000568,01,02,충청남도 천안시 동남구 북면 복구정3길 6-5,36.769835383,127.24959719,24시간 이용가능,PL,플러그링크,1533-0702,1,20230104023101,,44,Y,,북면
,,,,,천안 금오아파트,PL000568,02,02,충청남도 천안시 동남구 북면 복구정3길 6-5,36.769835383,127.24959719,24시간 이용가능,PL,플러그링크,1533-0702,1,20230104023101,,44,Y,,북면
,,,,,새마을금고중앙회,PW010241,01,02,충청남도 천안시 동남구 목천읍 삼방로 346,36.798766772945,127.2425885327,09:00~18:00,PW,파워큐브,1833-8017,9,20221104103810,,44,Y,,목천읍
,,,,,새마을금고중앙회,PW010241,02,02,충청남도 천안시 동남구 목천읍 삼방로 346,36.798766772945,127.2425885327,09:00~18:00,PW,파워큐브,1833-8017,9,20221107101810,,44,Y,,목천읍
,,,,,새마을금고중앙회,PW010241,03,02,충청남도 천안시 동남구 목천읍 삼방로 346,36.798766772945,127.2425885327,09:00~18:00,PW,파워큐브,1833-8017,9,20221107102810,,44,Y,,목천읍
,,,,,킴스오토,PW010567,01,02,충청남도 천안시 동남구 목천읍 천안대로 85,36.756979051521,127.1706718021,09:00~18:00,PW,파워큐브,1833-8017,9,20230116112310,,44,Y,,목천읍
,,,,,킴스오토,PW010567,02,02,충청남도 천안시 동남구 목천읍 천안대로 85,36.756979051521,127.1706718021,09:00~18:00,PW,파워큐브,1833-8017,9,20230116112810,,44,Y,,목천읍
,,,,,성환E편한세상아파트,PW010654,01,02,충청남도 천안시 서북구 성환읍 성환1로 54-45,36.901147507345,127.1322610174,24시간 이용가능,PW,파워큐브,1833-8017,2,20230116213509,,44,Y,,성환읍
,,,,,성환E편한세상아파트,PW010654,02,02,충청남도 천안시 서북구 성환읍 성환1로 54-45,36.901147507345,127.1322610174,24시간 이용가능,PW,파워큐브,1833-8017,2,20230115211029,,44,Y,,성환읍
,,,,,성환E편한세상아파트,PW010654,03,02,충청남도 천안시 서북구 성환읍 성환1로 54-45,36.901147507345,127.1322610174,24시간 이용가능,PW,파워큐브,1833-8017,2,20230116073321,,44,Y,,성환읍
,,,,,성환E편한세상아파트,PW010654,04,02,충청남도 천안시 서북구 성환읍 성환1로 54-45,36.901147507345,127.1322610174,24시간 이용가능,PW,파워큐브,1833-8017,2,20230118061308,,44,Y,,성환읍
,,,,,성환E편한세상아파트,PW010654,05,02,충청남도 천안시 서북구 성환읍 성환1로 54-45,36.901147507345,127.1322610174,24시간 이용가능,PW,파워큐브,1833-8017,2,20230117154051,,44,Y,,성환읍
,,,,,성환E편한세상아파트,PW010654,06,02,충청남도 천안시 서북구 성환읍 성환1로 54-45,36.901147507345,127.1322610174,24시간 이용가능,PW,파워큐브,1833-8017,2,20230115121512,,44,Y,,성환읍
,,,,,성환E편한세상아파트,PW010654,07,02,충청남도 천안시 서북구 성환읍 성환1로 54-45,36.901147507345,127.1322610174,24시간 이용가능,PW,파워큐브,1833-8017,2,20230116112509,,44,Y,,성환읍
,,,,,㈜종근당 천안공장,PW012852,01,02,충청남도 천안시 서북구 성거읍 망향로 797-48,36.892290382,127.20131500,24시간 이용가능,PW,파워큐브코리아,1833-8017,3,20230118081410,,44,Y,,성거읍
,,,,,㈜종근당 천안공장,PW012852,02,02,충청남도 천안시 서북구 성거읍 망향로 797-48,36.892290382,127.20131500,24시간 이용가능,PW,파워큐브코리아,1833-8017,3,20230118075117,,44,Y,,성거읍
,,,,,㈜종근당 천안공장,PW012852,03,02,충청남도 천안시 서북구 성거읍 망향로 797-48,36.892290382,127.20131500,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118134225,,44,Y,,성거읍
,,,,,㈜종근당 천안공장,PW012852,04,02,충청남도 천안시 서북구 성거읍 망향로 797-48,36.892290382,127.20131500,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230116185521,,44,Y,,성거읍
,,,,,㈜종근당 천안공장,PW012852,05,02,충청남도 천안시 서북구 성거읍 망향로 797-48,36.892290382,127.20131500,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230117193815,,44,Y,,성거읍
,,,,,성환부영2차아파트입주자대표회의,PW012858,01,02,충청남도 천안시 서북구 성환읍 천안대로 1853,36.905399710,127.13441182,24시간 이용가능,PW,파워큐브,1833-8017,2,20230118053022,,44,Y,,성환읍
,,,,,성환부영2차아파트입주자대표회의,PW012858,02,02,충청남도 천안시 서북구 성환읍 천안대로 1853,36.905399710,127.13441182,24시간 이용가능,PW,파워큐브,1833-8017,2,20230117051913,,44,Y,,성환읍
,,,,,성환부영2차아파트입주자대표회의,PW012858,03,02,충청남도 천안시 서북구 성환읍 천안대로 1853,36.905399710,127.13441182,24시간 이용가능,PW,파워큐브,1833-8017,2,20230117030642,,44,Y,,성환읍
,,,,,성환부영2차아파트입주자대표회의,PW012858,04,02,충청남도 천안시 서북구 성환읍 천안대로 1853,36.905399710,127.13441182,24시간 이용가능,PW,파워큐브,1833-8017,2,20230113121123,,44,Y,,성환읍
,,,,,성환부영2차아파트입주자대표회의,PW012858,05,02,충청남도 천안시 서북구 성환읍 천안대로 1853,36.905399710,127.13441182,24시간 이용가능,PW,파워큐브,1833-8017,2,20230118081529,,44,Y,,성환읍
,,,,,직산역한화꿈에그린입주자대표회의,PW012994,01,02,충청남도 천안시 서북구 성거읍 신월길 20,36.873263730,127.14915194,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230117013624,,44,Y,,성거읍
,,,,,직산역한화꿈에그린입주자대표회의,PW012994,02,02,충청남도 천안시 서북구 성거읍 신월길 20,36.873263730,127.14915194,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118091424,,44,Y,,성거읍
,,,,,직산역한화꿈에그린입주자대표회의,PW012994,03,02,충청남도 천안시 서북구 성거읍 신월길 20,36.873263730,127.14915194,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118110217,,44,Y,,성거읍
,,,,,직산코아루아파트입주자대표회의,PW012997,01,02,충청남도 천안시 서북구 직산읍 삼은3길 34,36.877859623,127.15248120,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118084315,,44,Y,,직산읍
,,,,,직산코아루아파트입주자대표회의,PW012997,02,02,충청남도 천안시 서북구 직산읍 삼은3길 34,36.877859623,127.15248120,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118104920,,44,Y,,직산읍
,,,,,직산코아루아파트입주자대표회의,PW012997,03,02,충청남도 천안시 서북구 직산읍 삼은3길 34,36.877859623,127.15248120,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230116114730,,44,Y,,직산읍
,,,,,직산코아루아파트입주자대표회의,PW012997,04,02,충청남도 천안시 서북구 직산읍 삼은3길 34,36.877859623,127.15248120,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230117120428,,44,Y,,직산읍
,,,,,목천신도브래뉴2차아파트,PW100609,01,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776116081,127.21120009,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118142012,,44,Y,,목천읍
,,,,,목천신도브래뉴2차아파트,PW100609,02,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776116081,127.21120009,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118142706,,44,Y,,목천읍
,,,,,목천신도브래뉴2차아파트,PW100609,03,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776116081,127.21120009,24시간 이용가능,PW,파워큐브코리아,1833-8017,3,20230118140807,,44,Y,,목천읍
,,,,,목천신도브래뉴2차아파트,PW100609,04,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776116081,127.21120009,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118104009,,44,Y,,목천읍
,,,,,목천신도브래뉴2차아파트,PW100609,05,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776116081,127.21120009,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118142208,,44,Y,,목천읍
,,,,,목천신도브래뉴2차아파트,PW100609,06,02,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.776116081,127.21120009,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118065807,,44,Y,,목천읍
,,,,,직산역한화꿈에그린아파트 입주자대표회의,PW100702,01,02,충청남도 천안시 서북구 성거읍 신월길 20,36.873263730,127.14915194,24시간 이용가능,PW,파워큐브코리아,1833-8017,2,20230118160807,,44,Y,,성거읍
